433.0,48.0,199.02,0.0,7.0,0.34,0.0,176.0,35.8,0.0,0.0,0.0
313.0,0.0,130.2,0.0,8.0,0.42,0.0,124.0,25.96,0.0,0.0,0.0
501.0,0.0,192.92,0.0,2.0,0.12,0.0,224.0,35.8,0.0,0.0,0.0
500.0,0.0,168.36,0.0,2.0,0.18,0.0,176.0,30.02,0.0,82.00000000000045,1.640000000000009
401.0,0.0,166.46,0.0,1.0,0.12,0.0,224.0,37.74,0.0,59.600000000000016,1.3720000000000006
404.0,0.0,187.0,0.0,4.0,0.32,0.0,250.0,32.96,0.0,0.0,0.0
430.0,0.0,176.7,0.0,11.0,0.84,0.0,363.0,35.92,0.0,23.399999999999615,0.4679999999999923
509.0,0.0,192.36,0.0,4.0,0.28,0.0,240.0,38.88,0.0,0.0,0.0
520.0,0.0,200.24,0.0,4.0,0.4,0.0,309.0,46.7,0.0,1.1935546514339717,0.023871093028679433
518.0,0.0,192.8,0.0,7.0,0.52,0.0,348.0,38.0,0.0,4.252593398809822,0.08505186797619643
499.0,0.0,191.16,0.0,11.0,0.58,0.0,192.0,42.08,0.0,0.0,0.0
441.0,0.0,191.14,0.0,12.0,0.46,0.0,260.0,49.08,0.0,0.0,0.0
336.0,0.0,180.86,0.0,12.0,0.6,0.0,258.0,44.48,0.0,9.0,0.18
450.0,0.0,182.98,0.0,5.0,0.3,0.0,272.0,43.1,0.0,0.0,0.0
402.0,0.0,205.14,0.0,2.0,0.08,0.0,256.0,42.0,0.0,22.82490418000187,0.4564980836000374
364.0,16.0,188.56,0.0,4.0,0.24,0.0,162.0,27.8,0.0,51.10000000000006,1.8160000000000196
506.0,0.0,189.56,0.0,6.0,0.34,0.0,256.0,52.08,0.0,50.27793096450423,1.1855586192900847
476.0,0.0,203.24,0.0,7.0,0.42,0.0,356.0,65.9,0.0,9.0,0.18
462.0,32.0,219.06,0.0,4.0,0.2,0.0,306.0,78.38,0.0,68.00000000000011,1.7200000000000022
