60.0,-1296.0,-407.85,0.0,2.0,0.35,0.0,144.0,46.1,0.0,0.0,0.0
0.0,-1369.0,-459.95,0.0,2.0,0.55,0.0,161.0,52.05,0.0,0.0,0.0
3.0,-2227.0,-653.8169997957519,0.0,1.0,0.3,0.0,257.0,77.2,0.0,48.06600040849612,2.403300020424806
248.3866730244779,-1546.0,-338.3306663487761,0.0,1.0,0.1,0.0,181.0,39.45,0.0,12.53866730244779,0.6269333651223895
0.0,-1440.0,-339.44455450958117,0.0,2.0,0.2,0.0,160.0,42.45,0.0,78.01089098083766,3.900544549041883
-144.0,-1038.5139177329338,-459.1756958866466,0.0,4.0,0.3,16.0,160.0,54.0,0.0,27.848608226706617,1.3924304113353307
123.00000000001526,-1296.0,-553.7499999999993,0.0,2.0,0.15,0.0,147.0,64.15,0.0,20.400000000001526,1.0200000000000764
0.0,-1668.0,-490.3,0.0,1.0,0.1,0.0,192.0,56.75,0.0,0.0,0.0
0.0,-1236.0,-510.4,0.0,2.0,0.25,0.0,144.0,57.9,0.0,0.0,0.0
60.0,-1744.0,-434.25,0.0,2.0,0.25,0.0,203.0,50.35,0.0,0.0,0.0
0.0,-1478.0,-547.85,0.0,2.0,0.3,0.0,173.0,62.55,0.0,0.0,0.0
6.0,-1252.0,-417.65,0.0,2.0,0.3,0.0,148.0,47.3,0.0,0.0,0.0
0.0,-1728.0,-684.8,0.0,1.0,0.2,0.0,192.0,77.7,0.0,0.0,0.0
6.0,-1813.0,-606.5,0.0,4.0,0.55,0.0,210.0,68.0,0.0,0.0,0.0
3.0,-791.0000000000003,-263.95,0.0,2.0,0.2,0.0,178.0,33.9,0.0,73.09999999999997,3.6549999999999985
13.0,-1502.0,-498.05,0.0,7.0,0.95,0.0,177.0,56.1,0.0,0.0,0.0
0.0,-1142.0,-366.4,0.0,1.0,0.1,0.0,190.0,43.9,0.0,41.0,2.05
0.0,-1005.0,-553.4,0.0,2.0,0.2,0.0,112.0,63.2,0.0,0.0,0.0
3.0,-1296.0,-450.8,0.0,1.0,0.2,0.0,144.0,50.6,0.0,0.0,0.0
6.0,-1217.0,-469.75,0.0,4.0,0.5,0.0,144.0,52.8,0.0,0.0,0.0
-144.0,-1293.0,-495.9,0.0,4.0,0.3,16.0,144.0,55.2,0.0,0.0,0.0
75.0,-1692.0,-532.55,0.0,5.0,0.35,0.0,197.0,60.5,0.0,0.0,0.0
3.0,-2016.0,-536.75,0.0,1.0,0.1,0.0,224.0,60.55,0.0,0.0,0.0
15.0,-2189.0,-623.0,0.0,5.0,0.5,0.0,252.0,71.15,0.0,0.0,0.0
93.0,-1575.0,-487.6,0.0,11.0,0.6,0.0,184.0,55.6,0.0,0.0,0.0
0.0,-1092.0,-481.95,0.0,0.0,0.0,0.0,128.0,54.75,0.0,0.0,0.0
16.00000000000375,-1005.0,-318.79999999999984,0.0,1.0,0.15,0.0,112.0,41.6,0.0,96.40000000000038,4.820000000000019
331.0,-1259.0,-436.25,0.0,2.0,0.25,0.0,148.0,56.45,0.0,126.9,6.345000000000001
66.0,-1226.0,-498.9,0.0,4.0,0.5,0.0,245.0,64.6,0.0,118.0,5.9
6.0,-1584.0,-619.8231595215296,0.0,2.0,0.3,0.0,176.0,76.25,0.0,52.40000000000088,3.9626840478470315
0.0,-1749.0,-831.8,0.0,2.0,0.25,0.0,203.0,100.65,0.0,46.0,2.7449999999999974
141.00000000000853,-1872.0,-668.0518929741359,0.0,5.0,0.5,0.0,239.0,86.5,0.0,81.19621405172694,7.399810702586413
0.0,-1940.0,-616.799999999999,0.0,5.0,0.5,0.0,238.0,77.25,0.0,51.70000000000087,4.3200000000000935
3.0,-2020.0,-711.9999999999998,0.0,4.0,0.45,0.0,242.0,92.35,0.0,88.90000000000046,6.445000000000023
3.0,-2337.0,-985.7499999999982,0.0,4.0,1.0,0.0,292.0,129.75,0.0,125.20000000000024,11.595000000000184
12.0,-2198.0,-1072.449999999999,0.0,4.0,0.6,0.0,315.0,140.55,0.0,108.6000000000007,11.160000000000094
3.0,-2978.0969962376594,-1095.5943992475302,0.0,2.0,0.35,0.0,390.0,153.6,0.0,117.80000000000024,18.070560075247
29.000000000003183,-2049.0,-1018.0499999999987,0.0,5.0,0.7,0.0,328.0,143.85,0.0,110.20000000000033,18.415000000000116
-54.0,-2842.0,-1001.6368565012147,0.0,1.0,0.55,16.0,325.0,149.05,0.0,76.20000000000024,22.801314349878563
6.0,-3081.0,-1316.3499999999983,0.0,4.0,0.55,0.0,359.0,165.7,0.0,70.60000000000144,8.265000000000162
123.0,-1929.0,-1029.0184135105148,0.0,4.0,0.75,0.0,306.0,152.15,0.0,118.80000000000047,23.22315864894852
3.0,-2301.999999999999,-1142.049999999999,0.0,7.0,0.95,0.0,312.0,153.4,0.0,101.60000000000002,13.580000000000094
0.0,-2447.0,-1048.1868565012157,0.0,4.0,0.45,0.0,315.0,146.45,0.0,69.70000000000036,17.58131434987843
0.0,-2957.0,-1244.4999999999989,0.0,2.0,0.4,0.0,363.0,161.6,0.0,97.20000000000095,11.425000000000107
72.0,-2899.0,-1215.9999999999995,0.0,4.0,0.8,0.0,348.0,149.45,0.0,28.700000000000387,2.8450000000000433
253.0000000000125,-3426.999999999998,-1161.6721312515583,0.0,1.0,0.35,0.0,463.0,161.9,0.0,100.20000000000033,21.29278687484415
3.0,-3225.9999999999977,-1305.3499999999983,0.0,2.0,0.5,0.0,456.0,173.45,0.0,68.90000000000012,15.195000000000158
69.00000000000557,-2607.0,-1287.919243324292,0.0,4.0,0.8,0.0,316.0,173.05,0.0,101.00000000000055,16.013075667570792
123.00000000001035,-3022.0,-1581.8060130572642,0.0,4.0,0.85,16.0,375.0,208.8,0.0,87.70000000000002,16.219398694273593
0.0,-3428.0,-1694.326543218641,0.0,2.0,0.5,0.0,427.0,217.1,0.0,118.10000000000034,15.767345678135902
-288.0,-3569.0,-1650.0863342838268,0.0,2.0,0.45,32.0,471.0,220.15,0.0,94.6000000000002,21.041366571617306
63.0,-2957.0,-1436.2499999999986,0.0,2.0,0.35,0.0,369.0,182.2,0.0,107.20000000000027,10.915000000000152
120.0,-2989.0,-1527.2999999999993,0.0,5.0,0.9,0.0,404.0,216.05,0.0,120.80000000000001,28.425000000000058
0.0,-3152.9999999999986,-1623.676270509959,0.0,7.0,0.5,0.0,457.0,225.6,0.0,123.00000000000006,27.227372949004085
6.0,-2703.9999999999986,-1618.0999999999985,0.0,4.0,0.65,0.0,386.0,207.9,0.0,87.00000000000102,13.285000000000142
-288.0,-3607.0,-1736.3304162457364,0.0,5.0,1.15,32.0,470.0,240.55,0.0,125.40000000000009,29.051958375426363
61.00000000000853,-3111.0,-1446.1999999999987,0.0,2.0,0.45,0.0,370.0,197.4,0.0,103.70000000000061,21.800000000000136
-327.0,-3123.0,-1827.9999999999995,0.0,2.0,0.3,43.0,399.0,240.85,0.0,94.0,20.075000000000028
3.0,-3410.0,-1558.6,0.0,4.0,0.5,0.0,458.0,203.5,0.0,94.0,16.695000000000018
